Date,Product,Demand,Temperature,Promotion,Region
2025-10-15,Laban,86,32,0,Delhi
2025-10-16,Laban,85,31,0,Delhi
2025-10-17,Laban,85,37,0,Delhi
2025-10-18,Laban,104,35,1,Delhi
2025-10-19,Laban,97,39,0,Delhi
2025-10-20,Laban,86,31,0,Delhi
2025-10-21,Laban,83,36,0,Delhi
2025-10-22,Laban,84,34,0,Delhi
2025-10-23,Laban,86,38,0,Delhi
2025-10-24,Laban,86,35,0,Delhi
2025-10-25,Laban,101,38,1,Delhi
2025-10-26,Laban,93,33,0,Delhi
2025-10-27,Laban,90,36,1,Delhi
2025-10-28,Laban,88,37,0,Delhi
2025-10-29,Laban,94,30,1,Delhi
2025-10-30,Laban,88,35,0,Delhi
2025-10-31,Laban,84,34,0,Delhi
2025-11-01,Laban,102,38,1,Delhi
2025-11-02,Laban,105,32,1,Delhi
2025-11-03,Laban,86,30,0,Delhi
2025-11-04,Laban,86,37,0,Delhi
2025-11-05,Laban,84,31,0,Delhi
2025-11-06,Laban,86,36,0,Delhi
2025-11-07,Laban,91,32,1,Delhi
2025-11-08,Laban,102,32,1,Delhi
2025-11-09,Laban,93,37,0,Delhi
2025-11-10,Laban,87,31,0,Delhi
2025-11-11,Laban,84,31,0,Delhi
2025-11-12,Laban,94,30,1,Delhi
2025-11-13,Laban,82,34,0,Delhi
2025-11-14,Laban,91,37,1,Delhi
2025-11-15,Laban,106,34,1,Delhi
2025-11-16,Laban,106,39,1,Delhi
2025-11-17,Laban,95,39,1,Delhi
2025-11-18,Laban,85,34,0,Delhi
2025-11-19,Laban,87,32,0,Delhi
2025-11-20,Laban,94,30,1,Delhi
2025-11-21,Laban,94,30,1,Delhi
2025-11-22,Laban,96,32,0,Delhi
2025-11-23,Laban,93,32,0,Delhi
2025-11-24,Laban,83,35,0,Delhi
2025-11-25,Laban,88,36,0,Delhi
2025-11-26,Laban,93,36,1,Delhi
2025-11-27,Laban,93,38,1,Delhi
2025-11-28,Laban,83,32,0,Delhi
2025-11-29,Laban,92,32,0,Delhi
2025-11-30,Laban,96,32,0,Delhi
2025-12-01,Laban,81,31,1,Delhi
2025-12-02,Laban,83,32,1,Delhi
2025-12-03,Laban,72,33,0,Delhi
2025-12-04,Laban,78,37,0,Delhi
2025-12-05,Laban,74,34,0,Delhi
2025-12-06,Laban,93,35,1,Delhi
2025-12-07,Laban,94,30,1,Delhi
2025-12-08,Laban,72,31,0,Delhi
2025-12-09,Laban,73,35,0,Delhi
2025-12-10,Laban,76,31,0,Delhi
2025-12-11,Laban,75,32,0,Delhi
2025-12-12,Laban,85,38,1,Delhi
2025-12-13,Laban,94,39,1,Delhi
2025-12-14,Laban,83,37,0,Delhi
2025-12-15,Laban,73,37,0,Delhi
2025-12-16,Laban,75,35,0,Delhi
2025-12-17,Laban,85,32,1,Delhi
2025-12-18,Laban,81,34,1,Delhi
2025-12-19,Laban,72,36,0,Delhi
2025-12-20,Laban,87,32,0,Delhi
2025-12-21,Laban,88,33,0,Delhi
2025-12-22,Laban,86,38,1,Delhi
2025-12-23,Laban,77,39,0,Delhi
2025-12-24,Laban,84,38,1,Delhi
2025-12-25,Laban,74,31,0,Delhi
2025-12-26,Laban,83,39,1,Delhi
2025-12-27,Laban,83,35,0,Delhi
2025-12-28,Laban,82,30,0,Delhi
2025-12-29,Laban,82,38,1,Delhi
2025-12-30,Laban,86,36,1,Delhi
2025-12-31,Laban,82,38,1,Delhi
2026-01-01,Laban,77,37,0,Delhi
2026-01-02,Laban,82,34,1,Delhi
2026-01-03,Laban,92,37,1,Delhi
2026-01-04,Laban,84,31,0,Delhi
2026-01-05,Laban,86,37,1,Delhi
2026-01-06,Laban,78,31,0,Delhi
2026-01-07,Laban,75,34,0,Delhi
2026-01-08,Laban,80,30,1,Delhi
2026-01-09,Laban,72,39,0,Delhi
2026-01-10,Laban,93,31,1,Delhi
2026-01-11,Laban,82,34,0,Delhi
2026-01-12,Laban,75,30,0,Delhi
2026-01-13,Laban,72,31,0,Delhi
2026-01-14,Laban,72,33,0,Delhi
2026-01-15,Laban,74,38,0,Delhi
2026-01-16,Laban,72,33,0,Delhi
2026-01-17,Laban,87,37,0,Delhi
2026-01-18,Laban,83,38,0,Delhi
2026-01-19,Laban,81,32,1,Delhi
2026-01-20,Laban,72,33,0,Delhi
2026-01-21,Laban,73,33,0,Delhi
2026-01-22,Laban,73,37,0,Delhi
2026-01-23,Laban,75,34,0,Delhi
2026-01-24,Laban,85,38,0,Delhi
2026-01-25,Laban,86,39,0,Delhi
2026-01-26,Laban,85,39,1,Delhi
2026-01-27,Laban,82,32,1,Delhi
2026-01-28,Laban,72,31,0,Delhi
2026-01-29,Laban,78,30,0,Delhi
2026-01-30,Laban,84,36,1,Delhi
2026-01-31,Laban,93,39,1,Delhi
2026-02-01,Laban,90,30,1,Delhi
2026-02-02,Laban,74,35,0,Delhi
2026-02-03,Laban,73,39,0,Delhi
2026-02-04,Laban,75,34,0,Delhi
2026-02-05,Laban,80,30,1,Delhi
2026-02-06,Laban,73,36,0,Delhi
2026-02-07,Laban,91,36,1,Delhi
2026-02-08,Laban,95,34,1,Delhi
2026-02-09,Laban,81,35,1,Delhi
2026-02-10,Laban,78,37,0,Delhi
2026-02-11,Laban,72,35,0,Delhi
2026-02-12,Laban,77,30,0,Delhi
2026-02-13,Laban,86,33,1,Delhi
2026-02-14,Laban,86,38,0,Delhi
2026-02-15,Laban,86,37,0,Delhi
2026-02-16,Laban,81,37,1,Delhi
2026-02-17,Laban,85,31,1,Delhi
2026-02-18,Laban,76,35,0,Delhi
2026-02-19,Laban,73,36,0,Delhi
2026-02-20,Laban,85,30,1,Delhi
2026-02-21,Laban,95,30,1,Delhi
2026-02-22,Laban,92,35,1,Delhi
2026-02-23,Laban,78,39,0,Delhi
2026-02-24,Laban,75,36,0,Delhi
2026-02-25,Laban,83,37,1,Delhi
2026-02-26,Laban,84,31,1,Delhi
2026-02-27,Laban,73,39,0,Delhi
2026-02-28,Laban,85,38,0,Delhi
2026-03-01,Laban,94,38,0,Delhi
2026-03-02,Laban,95,34,1,Delhi
2026-03-03,Laban,95,32,1,Delhi
2026-03-04,Laban,85,33,0,Delhi
2026-03-05,Laban,87,37,0,Delhi
2026-03-06,Laban,82,37,0,Delhi
2026-03-07,Laban,105,39,1,Delhi
2026-03-08,Laban,98,30,0,Delhi
2026-03-09,Laban,86,31,0,Delhi
2026-03-10,Laban,82,34,0,Delhi
2026-03-11,Laban,84,38,0,Delhi
2026-03-12,Laban,90,31,1,Delhi
2026-03-13,Laban,90,33,1,Delhi
2026-03-14,Laban,98,36,0,Delhi
2026-03-15,Laban,97,36,0,Delhi
2026-03-16,Laban,88,38,0,Delhi
2026-03-17,Laban,85,30,0,Delhi
2026-03-18,Laban,86,37,0,Delhi
2026-03-19,Laban,85,33,0,Delhi
2026-03-20,Laban,88,31,0,Delhi
2026-03-21,Laban,93,39,0,Delhi
2026-03-22,Laban,103,33,1,Delhi
2026-03-23,Laban,96,39,1,Delhi
2026-03-24,Laban,92,34,1,Delhi
2026-03-25,Laban,87,31,0,Delhi
2026-03-26,Laban,87,39,0,Delhi
2026-03-27,Laban,96,34,1,Delhi
2026-03-28,Laban,104,31,1,Delhi
2026-03-29,Laban,94,31,0,Delhi
2026-03-30,Laban,90,31,1,Delhi
2026-03-31,Laban,91,34,1,Delhi
2025-01-01,Cheese,92,32,0,Delhi
2025-01-02,Cheese,90,36,0,Delhi
2025-01-03,Cheese,93,36,0,Delhi
2025-01-04,Cheese,107,30,1,Delhi
2025-01-05,Cheese,102,36,0,Delhi
2025-01-06,Cheese,91,30,0,Delhi
2025-01-07,Cheese,87,35,0,Delhi
2025-01-08,Cheese,95,37,1,Delhi
2025-01-09,Cheese,93,34,0,Delhi
2025-01-10,Cheese,96,36,1,Delhi
2025-01-11,Cheese,107,34,1,Delhi
2025-01-12,Cheese,105,32,1,Delhi
2025-01-13,Cheese,90,35,0,Delhi
2025-01-14,Cheese,97,33,1,Delhi
2025-01-15,Cheese,100,35,1,Delhi
2025-01-16,Cheese,89,31,0,Delhi
2025-01-17,Cheese,92,37,0,Delhi
2025-01-18,Cheese,102,34,0,Delhi
2025-01-19,Cheese,103,39,0,Delhi
2025-01-20,Cheese,93,37,0,Delhi
2025-01-21,Cheese,87,31,0,Delhi
2025-01-22,Cheese,93,36,0,Delhi
2025-01-23,Cheese,91,35,0,Delhi
2025-01-24,Cheese,96,30,1,Delhi
2025-01-25,Cheese,107,30,1,Delhi
2025-01-26,Cheese,102,34,0,Delhi
2025-01-27,Cheese,87,37,0,Delhi
2025-01-28,Cheese,88,30,0,Delhi
2025-01-29,Cheese,92,37,0,Delhi
2025-01-30,Cheese,93,37,0,Delhi
2025-01-31,Cheese,99,32,1,Delhi
2025-02-01,Cheese,103,33,0,Delhi
2025-02-02,Cheese,100,34,0,Delhi
2025-02-03,Cheese,92,31,0,Delhi
2025-02-04,Cheese,87,35,0,Delhi
2025-02-05,Cheese,90,34,0,Delhi
2025-02-06,Cheese,89,36,0,Delhi
2025-02-07,Cheese,98,35,1,Delhi
2025-02-08,Cheese,111,31,1,Delhi
2025-02-09,Cheese,106,32,1,Delhi
2025-02-10,Cheese,90,35,0,Delhi
2025-02-11,Cheese,93,35,0,Delhi
2025-02-12,Cheese,93,33,0,Delhi
2025-02-13,Cheese,88,32,0,Delhi
2025-02-14,Cheese,90,39,0,Delhi
2025-02-15,Cheese,102,37,0,Delhi
2025-02-16,Cheese,102,35,0,Delhi
2025-02-17,Cheese,89,30,0,Delhi
2025-02-18,Cheese,93,30,0,Delhi
2025-02-19,Cheese,90,33,0,Delhi
2025-02-20,Cheese,98,38,1,Delhi
2025-02-21,Cheese,93,30,0,Delhi
2025-02-22,Cheese,100,30,0,Delhi
2025-02-23,Cheese,103,30,0,Delhi
2025-02-24,Cheese,93,31,0,Delhi
2025-02-25,Cheese,90,38,0,Delhi
2025-02-26,Cheese,93,35,0,Delhi
2025-02-27,Cheese,88,38,0,Delhi
2025-02-28,Cheese,91,30,0,Delhi
2025-03-01,Cheese,93,32,0,Delhi
2025-03-02,Cheese,93,38,0,Delhi
2025-03-03,Cheese,82,30,0,Delhi
2025-03-04,Cheese,87,34,1,Delhi
2025-03-05,Cheese,83,31,0,Delhi
2025-03-06,Cheese,91,35,1,Delhi
2025-03-07,Cheese,90,37,1,Delhi
2025-03-08,Cheese,93,38,0,Delhi
2025-03-09,Cheese,87,31,0,Delhi
2025-03-10,Cheese,80,36,0,Delhi
2025-03-11,Cheese,80,33,0,Delhi
2025-03-12,Cheese,83,37,0,Delhi
2025-03-13,Cheese,83,39,0,Delhi
2025-03-14,Cheese,81,34,0,Delhi
2025-03-15,Cheese,98,33,1,Delhi
2025-03-16,Cheese,87,31,0,Delhi
2025-03-17,Cheese,78,33,0,Delhi
2025-03-18,Cheese,82,36,0,Delhi
2025-03-19,Cheese,80,33,0,Delhi
2025-03-20,Cheese,82,34,0,Delhi
2025-03-21,Cheese,85,32,1,Delhi
2025-03-22,Cheese,93,32,0,Delhi
2025-03-23,Cheese,92,31,0,Delhi
2025-03-24,Cheese,80,37,0,Delhi
2025-03-25,Cheese,82,30,0,Delhi
2025-03-26,Cheese,79,38,0,Delhi
2025-03-27,Cheese,82,38,0,Delhi
2025-03-28,Cheese,78,32,0,Delhi
2025-03-29,Cheese,92,36,0,Delhi
2025-03-30,Cheese,93,37,0,Delhi
2025-03-31,Cheese,83,39,0,Delhi
2025-04-01,Cheese,80,35,0,Delhi
2025-04-02,Cheese,88,32,1,Delhi
2025-04-03,Cheese,78,38,0,Delhi
2025-04-04,Cheese,80,34,0,Delhi
2025-04-05,Cheese,99,31,1,Delhi
2025-04-06,Cheese,99,33,1,Delhi
2025-04-07,Cheese,78,32,0,Delhi
2025-04-08,Cheese,80,32,0,Delhi
2025-04-09,Cheese,81,32,0,Delhi
2025-04-10,Cheese,79,33,0,Delhi
2025-04-11,Cheese,89,36,1,Delhi
2025-04-12,Cheese,87,34,0,Delhi
2025-04-13,Cheese,93,35,0,Delhi
2025-04-14,Cheese,90,31,1,Delhi
2025-04-15,Cheese,89,36,1,Delhi
2025-04-16,Cheese,81,34,0,Delhi
2025-04-17,Cheese,78,31,0,Delhi
2025-04-18,Cheese,81,32,0,Delhi
2025-04-19,Cheese,91,37,0,Delhi
2025-04-20,Cheese,97,31,1,Delhi
2025-04-21,Cheese,80,31,0,Delhi
2025-04-22,Cheese,81,33,0,Delhi
2025-04-23,Cheese,87,37,1,Delhi
2025-04-24,Cheese,89,32,1,Delhi
2025-04-25,Cheese,77,32,0,Delhi
2025-04-26,Cheese,90,38,0,Delhi
2025-04-27,Cheese,90,39,0,Delhi
2025-04-28,Cheese,85,33,1,Delhi
2025-04-29,Cheese,81,38,0,Delhi
2025-04-30,Cheese,78,38,0,Delhi
2025-05-01,Cheese,81,34,0,Delhi
2025-05-02,Cheese,85,39,1,Delhi
2025-05-03,Cheese,92,31,0,Delhi
2025-05-04,Cheese,93,35,0,Delhi
2025-05-05,Cheese,83,30,0,Delhi
2025-05-06,Cheese,87,30,1,Delhi
2025-05-07,Cheese,80,35,0,Delhi
2025-05-08,Cheese,78,34,0,Delhi
2025-05-09,Cheese,86,39,1,Delhi
2025-05-10,Cheese,90,34,0,Delhi
2025-05-11,Cheese,87,39,0,Delhi
2025-05-12,Cheese,82,39,0,Delhi
2025-05-13,Cheese,91,39,1,Delhi
2025-05-14,Cheese,85,30,1,Delhi
2025-05-15,Cheese,81,30,0,Delhi
2025-05-16,Cheese,82,35,0,Delhi
2025-05-17,Cheese,93,35,0,Delhi
2025-05-18,Cheese,101,35,1,Delhi
2025-05-19,Cheese,79,35,0,Delhi
2025-05-20,Cheese,88,36,1,Delhi
2025-05-21,Cheese,83,35,0,Delhi
2025-05-22,Cheese,82,37,0,Delhi
2025-05-23,Cheese,81,35,0,Delhi
2025-05-24,Cheese,98,38,1,Delhi
2025-05-25,Cheese,88,39,0,Delhi
2025-05-26,Cheese,85,38,1,Delhi
2025-05-27,Cheese,87,34,1,Delhi
2025-05-28,Cheese,80,37,0,Delhi
2025-05-29,Cheese,91,34,1,Delhi
2025-05-30,Cheese,90,35,1,Delhi
2025-05-31,Cheese,98,30,1,Delhi
2025-06-01,Cheese,87,36,0,Delhi
2025-06-02,Cheese,81,38,0,Delhi
2025-06-03,Cheese,86,31,1,Delhi
2025-06-04,Cheese,79,37,0,Delhi
2025-06-05,Cheese,82,38,0,Delhi
2025-06-06,Cheese,82,33,0,Delhi
2025-06-07,Cheese,95,35,1,Delhi
2025-06-08,Cheese,95,38,1,Delhi
2025-06-09,Cheese,90,31,1,Delhi
2025-06-10,Cheese,83,39,0,Delhi
2025-06-11,Cheese,77,31,0,Delhi
2025-06-12,Cheese,82,36,0,Delhi
2025-06-13,Cheese,77,37,0,Delhi
2025-06-14,Cheese,92,32,0,Delhi
2025-06-15,Cheese,100,39,1,Delhi
2025-06-16,Cheese,90,33,1,Delhi
2025-06-17,Cheese,79,37,0,Delhi
2025-06-18,Cheese,82,37,0,Delhi
2025-06-19,Cheese,80,35,0,Delhi
2025-06-20,Cheese,80,33,0,Delhi
2025-06-21,Cheese,87,34,0,Delhi
2025-06-22,Cheese,93,35,0,Delhi
2025-06-23,Cheese,79,32,0,Delhi
2025-06-24,Cheese,78,31,0,Delhi
2025-06-25,Cheese,85,32,1,Delhi
2025-06-26,Cheese,90,32,1,Delhi
2025-06-27,Cheese,83,38,0,Delhi
2025-06-28,Cheese,99,32,1,Delhi
2025-06-29,Cheese,90,34,0,Delhi
2025-06-30,Cheese,85,36,1,Delhi
2025-07-01,Cheese,80,34,0,Delhi
2025-07-02,Cheese,87,33,1,Delhi
2025-07-03,Cheese,77,38,0,Delhi
2025-07-04,Cheese,79,35,0,Delhi
2025-07-05,Cheese,101,30,1,Delhi
2025-07-06,Cheese,92,31,0,Delhi
2025-07-07,Cheese,77,31,0,Delhi
2025-07-08,Cheese,89,36,1,Delhi
2025-07-09,Cheese,80,30,0,Delhi
2025-07-10,Cheese,80,33,0,Delhi
2025-07-11,Cheese,80,39,0,Delhi
2025-07-12,Cheese,92,35,0,Delhi
2025-07-13,Cheese,92,32,0,Delhi
2025-07-14,Cheese,90,34,1,Delhi
2025-07-15,Cheese,91,33,1,Delhi
2025-07-16,Cheese,80,31,0,Delhi
2025-07-17,Cheese,85,33,1,Delhi
2025-07-18,Cheese,79,31,0,Delhi
2025-07-19,Cheese,90,36,0,Delhi
2025-07-20,Cheese,96,36,1,Delhi
2025-07-21,Cheese,82,35,0,Delhi
2025-07-22,Cheese,82,31,0,Delhi
2025-07-23,Cheese,82,36,0,Delhi
2025-07-24,Cheese,82,38,0,Delhi
2025-07-25,Cheese,79,31,0,Delhi
2025-07-26,Cheese,100,36,1,Delhi
2025-07-27,Cheese,91,39,0,Delhi
2025-07-28,Cheese,77,35,0,Delhi
2025-07-29,Cheese,81,38,0,Delhi
2025-07-30,Cheese,91,34,1,Delhi
2025-07-31,Cheese,83,37,0,Delhi
2025-08-01,Cheese,77,37,0,Delhi
2025-08-02,Cheese,92,36,0,Delhi
2025-08-03,Cheese,92,31,0,Delhi
2025-08-04,Cheese,82,37,0,Delhi
2025-08-05,Cheese,78,32,0,Delhi
2025-08-06,Cheese,79,30,0,Delhi
2025-08-07,Cheese,85,33,1,Delhi
2025-08-08,Cheese,83,32,0,Delhi
2025-08-09,Cheese,89,34,0,Delhi
2025-08-10,Cheese,88,37,0,Delhi
2025-08-11,Cheese,78,39,0,Delhi
2025-08-12,Cheese,77,39,0,Delhi
2025-08-13,Cheese,79,33,0,Delhi
2025-08-14,Cheese,81,39,0,Delhi
2025-08-15,Cheese,79,35,0,Delhi
2025-08-16,Cheese,92,30,0,Delhi
2025-08-17,Cheese,93,38,0,Delhi
2025-08-18,Cheese,77,38,0,Delhi
2025-08-19,Cheese,83,36,0,Delhi
2025-08-20,Cheese,77,37,0,Delhi
2025-08-21,Cheese,81,39,0,Delhi
2025-08-22,Cheese,85,38,1,Delhi
2025-08-23,Cheese,87,30,0,Delhi
2025-08-24,Cheese,96,35,1,Delhi
2025-08-25,Cheese,79,37,0,Delhi
2025-08-26,Cheese,81,35,0,Delhi
2025-08-27,Cheese,90,31,1,Delhi
2025-08-28,Cheese,90,34,1,Delhi
2025-08-29,Cheese,83,34,0,Delhi
2025-08-30,Cheese,92,31,0,Delhi
2025-08-31,Cheese,89,34,0,Delhi
2025-09-01,Cheese,81,31,0,Delhi
2025-09-02,Cheese,88,35,1,Delhi
2025-09-03,Cheese,85,30,1,Delhi
2025-09-04,Cheese,83,39,0,Delhi
2025-09-05,Cheese,90,34,1,Delhi
2025-09-06,Cheese,93,32,0,Delhi
2025-09-07,Cheese,93,33,0,Delhi
2025-09-08,Cheese,83,36,0,Delhi
2025-09-09,Cheese,83,31,0,Delhi
2025-09-10,Cheese,79,31,0,Delhi
2025-09-11,Cheese,90,39,1,Delhi
2025-09-12,Cheese,85,38,1,Delhi
2025-09-13,Cheese,88,35,0,Delhi
2025-09-14,Cheese,100,39,1,Delhi
2025-09-15,Cheese,81,31,0,Delhi
2025-09-16,Cheese,88,37,1,Delhi
2025-09-17,Cheese,85,35,1,Delhi
2025-09-18,Cheese,86,36,1,Delhi
2025-09-19,Cheese,81,30,0,Delhi
2025-09-20,Cheese,91,39,0,Delhi
2025-09-21,Cheese,93,35,0,Delhi
2025-09-22,Cheese,80,36,0,Delhi
2025-09-23,Cheese,78,32,0,Delhi
2025-09-24,Cheese,81,38,0,Delhi
2025-09-25,Cheese,80,35,0,Delhi
2025-09-26,Cheese,80,33,0,Delhi
2025-09-27,Cheese,88,37,0,Delhi
2025-09-28,Cheese,91,38,0,Delhi
2025-09-29,Cheese,78,31,0,Delhi
2025-09-30,Cheese,91,35,1,Delhi
2025-10-01,Cheese,81,32,0,Delhi
2025-10-02,Cheese,80,34,0,Delhi
2025-10-03,Cheese,88,38,1,Delhi
2025-10-04,Cheese,87,33,0,Delhi
2025-10-05,Cheese,93,32,0,Delhi
2025-10-06,Cheese,80,39,0,Delhi
2025-10-07,Cheese,82,36,0,Delhi
2025-10-08,Cheese,80,35,0,Delhi
2025-10-09,Cheese,83,31,0,Delhi
2025-10-10,Cheese,78,34,0,Delhi
2025-10-11,Cheese,95,33,1,Delhi
2025-10-12,Cheese,95,35,1,Delhi
2025-10-13,Cheese,77,33,0,Delhi
2025-10-14,Cheese,85,31,1,Delhi
2025-10-15,Cheese,78,39,0,Delhi
2025-10-16,Cheese,87,35,1,Delhi
2025-10-17,Cheese,89,38,1,Delhi
2025-10-18,Cheese,88,31,0,Delhi
2025-10-19,Cheese,91,38,0,Delhi
2025-10-20,Cheese,83,33,0,Delhi
2025-10-21,Cheese,81,39,0,Delhi
2025-10-22,Cheese,86,39,1,Delhi
2025-10-23,Cheese,90,39,1,Delhi
2025-10-24,Cheese,87,31,1,Delhi
2025-10-25,Cheese,88,38,0,Delhi
2025-10-26,Cheese,92,37,0,Delhi
2025-10-27,Cheese,77,36,0,Delhi
2025-10-28,Cheese,80,37,0,Delhi
2025-10-29,Cheese,83,36,0,Delhi
2025-10-30,Cheese,88,32,1,Delhi
2025-10-31,Cheese,90,36,1,Delhi
2025-11-01,Cheese,91,38,0,Delhi
2025-11-02,Cheese,87,36,0,Delhi
2025-11-03,Cheese,78,30,0,Delhi
2025-11-04,Cheese,78,37,0,Delhi
2025-11-05,Cheese,82,37,0,Delhi
2025-11-06,Cheese,79,39,0,Delhi
2025-11-07,Cheese,88,36,1,Delhi
2025-11-08,Cheese,95,36,1,Delhi
2025-11-09,Cheese,88,33,0,Delhi
2025-11-10,Cheese,83,32,0,Delhi
2025-11-11,Cheese,90,34,1,Delhi
2025-11-12,Cheese,86,31,1,Delhi
2025-11-13,Cheese,82,36,0,Delhi
2025-11-14,Cheese,86,31,1,Delhi
2025-11-15,Cheese,92,37,0,Delhi
2025-11-16,Cheese,93,38,0,Delhi
2025-11-17,Cheese,77,31,0,Delhi
2025-11-18,Cheese,78,39,0,Delhi
2025-11-19,Cheese,78,39,0,Delhi
2025-11-20,Cheese,77,37,0,Delhi
2025-11-21,Cheese,81,33,0,Delhi
2025-11-22,Cheese,97,31,1,Delhi
2025-11-23,Cheese,89,31,0,Delhi
2025-11-24,Cheese,79,37,0,Delhi
2025-11-25,Cheese,82,30,0,Delhi
2025-11-26,Cheese,81,33,0,Delhi
2025-11-27,Cheese,80,37,0,Delhi
2025-11-28,Cheese,81,36,0,Delhi
2025-11-29,Cheese,88,38,0,Delhi
2025-11-30,Cheese,91,39,0,Delhi
2025-12-01,Cheese,96,30,1,Delhi
2025-12-02,Cheese,89,34,0,Delhi
2025-12-03,Cheese,92,34,0,Delhi
2025-12-04,Cheese,95,37,1,Delhi
2025-12-05,Cheese,95,37,1,Delhi
2025-12-06,Cheese,97,32,0,Delhi
2025-12-07,Cheese,102,30,0,Delhi
2025-12-08,Cheese,87,39,0,Delhi
2025-12-09,Cheese,101,35,1,Delhi
2025-12-10,Cheese,92,32,0,Delhi
2025-12-11,Cheese,96,33,1,Delhi
2025-12-12,Cheese,89,31,0,Delhi
2025-12-13,Cheese,105,38,1,Delhi
2025-12-14,Cheese,102,35,0,Delhi
2025-12-15,Cheese,91,38,0,Delhi
2025-12-16,Cheese,93,39,0,Delhi
2025-12-17,Cheese,91,38,0,Delhi
2025-12-18,Cheese,91,37,0,Delhi
2025-12-19,Cheese,92,39,0,Delhi
2025-12-20,Cheese,102,35,0,Delhi
2025-12-21,Cheese,98,34,0,Delhi
2025-12-22,Cheese,97,34,1,Delhi
2025-12-23,Cheese,93,39,0,Delhi
2025-12-24,Cheese,89,31,0,Delhi
2025-12-25,Cheese,90,35,0,Delhi
2025-12-26,Cheese,87,34,0,Delhi
2025-12-27,Cheese,101,32,0,Delhi
2025-12-28,Cheese,107,35,1,Delhi
2025-12-29,Cheese,90,34,0,Delhi
2025-12-30,Cheese,88,39,0,Delhi
2025-12-31,Cheese,96,32,1,Delhi
2026-01-01,Cheese,92,38,0,Delhi
2026-01-02,Cheese,89,38,0,Delhi
2026-01-03,Cheese,99,38,0,Delhi
2026-01-04,Cheese,101,34,0,Delhi
2026-01-05,Cheese,92,34,0,Delhi
2026-01-06,Cheese,92,38,0,Delhi
2026-01-07,Cheese,90,35,0,Delhi
2026-01-08,Cheese,95,37,1,Delhi
2026-01-09,Cheese,91,39,0,Delhi
2026-01-10,Cheese,111,35,1,Delhi
2026-01-11,Cheese,106,36,1,Delhi
2026-01-12,Cheese,92,31,0,Delhi
2026-01-13,Cheese,91,34,0,Delhi
2026-01-14,Cheese,98,34,1,Delhi
2026-01-15,Cheese,88,32,0,Delhi
2026-01-16,Cheese,87,37,0,Delhi
2026-01-17,Cheese,100,37,0,Delhi
2026-01-18,Cheese,98,38,0,Delhi
2026-01-19,Cheese,88,37,0,Delhi
2026-01-20,Cheese,87,31,0,Delhi
2026-01-21,Cheese,88,36,0,Delhi
2026-01-22,Cheese,89,34,0,Delhi
2026-01-23,Cheese,90,32,0,Delhi
2026-01-24,Cheese,99,32,0,Delhi
2026-01-25,Cheese,100,33,0,Delhi
2026-01-26,Cheese,89,37,0,Delhi
2026-01-27,Cheese,87,32,0,Delhi
2026-01-28,Cheese,96,31,1,Delhi
2026-01-29,Cheese,100,31,1,Delhi
2026-01-30,Cheese,87,37,0,Delhi
2026-01-31,Cheese,98,38,0,Delhi
2026-02-01,Cheese,107,32,1,Delhi
2026-02-02,Cheese,88,37,0,Delhi
2026-02-03,Cheese,98,36,1,Delhi
2026-02-04,Cheese,87,35,0,Delhi
2026-02-05,Cheese,91,36,0,Delhi
2026-02-06,Cheese,92,36,0,Delhi
2026-02-07,Cheese,102,37,0,Delhi
2026-02-08,Cheese,100,31,0,Delhi
2026-02-09,Cheese,90,31,0,Delhi
2026-02-10,Cheese,93,31,0,Delhi
2026-02-11,Cheese,88,31,0,Delhi
2026-02-12,Cheese,89,33,0,Delhi
2026-02-13,Cheese,92,36,0,Delhi
2026-02-14,Cheese,109,32,1,Delhi
2026-02-15,Cheese,99,33,0,Delhi
2026-02-16,Cheese,92,36,0,Delhi
2026-02-17,Cheese,91,39,0,Delhi
2026-02-18,Cheese,87,39,0,Delhi
2026-02-19,Cheese,87,36,0,Delhi
2026-02-20,Cheese,88,31,0,Delhi
2026-02-21,Cheese,107,32,1,Delhi
2026-02-22,Cheese,97,38,0,Delhi
2026-02-23,Cheese,97,32,1,Delhi
2026-02-24,Cheese,100,34,1,Delhi
2026-02-25,Cheese,96,31,1,Delhi
2026-02-26,Cheese,96,32,1,Delhi
2026-02-27,Cheese,100,39,1,Delhi
2026-02-28,Cheese,110,36,1,Delhi
2026-03-01,Cheese,89,36,0,Delhi
2026-03-02,Cheese,80,32,0,Delhi
2026-03-03,Cheese,82,39,0,Delhi
2026-03-04,Cheese,82,33,0,Delhi
2026-03-05,Cheese,82,39,0,Delhi
2026-03-06,Cheese,80,38,0,Delhi
2026-03-07,Cheese,90,39,0,Delhi
2026-03-08,Cheese,99,39,1,Delhi
2026-03-09,Cheese,79,35,0,Delhi
2026-03-10,Cheese,88,37,1,Delhi
2026-03-11,Cheese,91,38,1,Delhi
2026-03-12,Cheese,79,32,0,Delhi
2026-03-13,Cheese,79,36,0,Delhi
2026-03-14,Cheese,88,38,0,Delhi
2026-03-15,Cheese,93,32,0,Delhi
2026-03-16,Cheese,79,39,0,Delhi
2026-03-17,Cheese,87,32,1,Delhi
2026-03-18,Cheese,82,33,0,Delhi
2026-03-19,Cheese,83,31,0,Delhi
2026-03-20,Cheese,90,39,1,Delhi
2026-03-21,Cheese,88,33,0,Delhi
2026-03-22,Cheese,101,36,1,Delhi
2026-03-23,Cheese,88,33,1,Delhi
